image_path,identity
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0154_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0154_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0154_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0154_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0154_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0155_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0155_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0155_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0155_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0155_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0155_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0155_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0156_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0156_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0156_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0156_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0156_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0156_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0156_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0157_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0157_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0157_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0157_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0157_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0157_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0157_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0158_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0158_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0158_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0158_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0158_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0158_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0158_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0159_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0159_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0159_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0159_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0159_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0159_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0159_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0160_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0160_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0160_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0160_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0160_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0160_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0160_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0161_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0161_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0161_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0161_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0161_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0161_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0161_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0162_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0162_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0162_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0162_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0162_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0162_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0162_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0163_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0163_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0163_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0163_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0163_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0163_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0163_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0164_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0164_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0164_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0164_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0164_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0164_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0164_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0165_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0165_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0165_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0165_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0165_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0165_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0165_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0166_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0166_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0166_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0166_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0166_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0166_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0166_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0167_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0167_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0167_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0167_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0167_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0167_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0167_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0168_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0168_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0168_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0168_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0168_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0168_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0168_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0169_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0169_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0169_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0169_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0169_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0169_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0169_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0170_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0170_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0170_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0170_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0170_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0170_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0170_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0171_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0171_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0171_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0171_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0171_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0171_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0171_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0172_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0172_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0172_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0172_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0172_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0172_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0172_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0173_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0173_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0173_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0173_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0173_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0173_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0173_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0174_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0174_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0174_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0174_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0174_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0174_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0174_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0175_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0175_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0175_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0175_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0175_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0175_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0175_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0176_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0176_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0176_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0176_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0176_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0176_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0176_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0177_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0177_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0177_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0177_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0177_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0177_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0177_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0178_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0178_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0178_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0178_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0178_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0178_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0178_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0179_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0179_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0179_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0179_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0179_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0179_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0179_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0180_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0180_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0180_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0180_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0180_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0180_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0180_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0181_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0181_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0181_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0181_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0181_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0181_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0181_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0182_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0182_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0182_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0182_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0182_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0182_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0182_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0183_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0183_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0183_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0183_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0183_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0183_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0183_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0184_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0184_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0184_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0184_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0184_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0184_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0184_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0185_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0185_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0185_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0185_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0185_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0185_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0185_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0186_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0186_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0186_lowlight.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0186_noisy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0186_rainy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0186_resized.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0186_sunny.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0187_blurred.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0187_foggy.jpg,Colin_Powell
data/raw/Task_B/train\Colin_Powell\distortion\Colin_Powell_0187_lowlight.jpg,Colin_Powell
